gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
RPS5	-0.29876409239367874	11.41359123798264	-2.6423785658044654	0.011488620072099345	0.044588192401513974	-3.8537992229269094
FAM188A	0.41096979360984864	3.421240526974027	2.2738546796522634	0.028103993547714465	0.08499289688136888	-3.855520113009453
SNX3	-0.1730894001197436	6.8253470026729595	-2.4642878048711934	0.01786721898241161	0.06158234809271202	-3.8597806324361543
SORL1	-0.240152938401752	6.615757307853554	-2.446910982123598	0.018636855127794366	0.06333265531288822	-3.8598297412425424
ASB16-AS1	-0.42988178000351507	3.4916293571314734	-2.2704373182088897	0.02832800602240865	0.08548878745257148	-3.860173716156558
ESCO1	0.25673697939231044	5.285457031837445	2.3855279841902366	0.021601818983107812	0.07044941669394117	-3.8612862197566487
EIF2D	-0.31807222879571473	4.826502355926444	-2.3591573529936043	0.02300140304158586	0.07335804612905776	-3.8645940275481965
SPATA7	-0.5527638969613449	1.7965846762438664	-2.1791345984696338	0.03493299637431989	0.10010522111774912	-3.8666425790981713
CHMP1A	-0.24037157581018764	4.702102803022136	-2.3479543939392835	0.023620283479144813	0.07455721228008981	-3.8669902760199424
DUSP3	-0.4270675837561393	1.9354574901072683	-2.1872688581523314	0.03429363838748885	0.09869048493594154	-3.8676967652172687
HPCAL4	-0.6275023725989239	2.327026094937173	-2.2032260978510405	0.033069406044661104	0.09568211357193109	-3.8691860044922426
MYO9A	-0.4006765544132822	4.143899041034108	-2.3220136775993736	0.025111102460024078	0.0780836845409359	-3.869332548903033
HNRNPH2	0.35926408588517944	3.5770903832590655	2.2691134302540523	0.02841521583697675	0.08569931383685066	-3.8710399320848943
TGFBR1	-0.574600924026504	2.397582700187154	-2.2064962674589927	0.03282335600682338	0.09518251989333243	-3.8714854121045983
C11orf30	-0.35419018106627753	3.8808240729081227	-2.2915067499322395	0.026971867983877615	0.08243455482440255	-3.8725404106313275
TCF12	-0.2279795072697901	5.292870851700457	-2.38316029377136	0.021724269501695374	0.07059129980653446	-3.873113251708425
CHPF2	-0.2933194623490927	4.175721150631514	-2.3081291042213015	0.02594323846317237	0.08006296934456242	-3.8753614621066133
IFT88	-0.5723770519573748	3.169311537209194	-2.248215036253255	0.029823957379215085	0.08864167423177906	-3.8771358615036684
FPGS	-0.3126459841293192	4.921032714071871	-2.3627781000251553	0.022804524593032525	0.07296738646795296	-3.8774278920406666
GSTM2	0.5402110934991842	3.388163514784036	2.25653826748626	0.02925560820713359	0.08745521589125783	-3.877530114446859
TMEM173	-0.2340089513097965	6.231514183467076	-2.4317737024029737	0.019331645145794663	0.06518872305772089	-3.879994074840981
IL10RA	-0.23724934947499143	7.4770572348159785	-2.4903144358359617	0.016768325294020673	0.058763537872030425	-3.8828489294435604
RNF44	-0.20080119880202218	5.604593009348681	-2.3961531256526873	0.021059941892988807	0.06909546065959554	-3.8844057321993306
CEBPB	0.3855815651005088	5.545448482570281	2.382811341220326	0.021742369177691456	0.07062675014301031	-3.8854697756697765
FKRP	0.5235431622248126	1.7565325617509702	2.162903140956615	0.03624036911538141	0.1027682291629306	-3.885713438567639
LY6G5C	-0.625171190107539	2.0211457618161632	-2.1765478951624604	0.03513851010933482	0.10060203579247913	-3.886259686157039
BCL2L12	-0.4585230142792369	3.419774971843029	-2.257748287227999	0.02917379081824721	0.08737016683159828	-3.888620712269027
CRELD1	-0.39905565513091457	3.885110318537369	-2.2840367905405636	0.02744588746652901	0.08349363660071678	-3.88932511622784
SPAG7	-0.28079129014165893	5.460228096960357	-2.3867325958548196	0.0215397588347285	0.0703641672875085	-3.890247025204851
NUP155	0.38572343687862354	4.298966688885014	2.312087847188406	0.025703500230977644	0.07944791780015525	-3.8906747276569966
ZNF548	0.40071464412313507	2.1391919257974457	2.1824840957584972	0.03466845809067897	0.09951731847596129	-3.890992335126808
WASH4P	0.24996710480004758	6.067239188291224	2.411372563570351	0.020305115190286223	0.06731594549921753	-3.8915222538295935
MRPL52	-0.29168446891359157	5.784894141237917	-2.3997430697783244	0.020879647126333632	0.06872872107426858	-3.891764550821972
GKAP1	-0.3756635582075196	3.1529430537329395	-2.240997964508942	0.03032470824259021	0.08970331596957741	-3.892486246469501
KLF8	-0.5902538036608382	1.70919602152921	-2.1610060938331537	0.03639595264619102	0.10314986810257772	-3.894730405398968
SPOCK2	0.240313273410397	8.53726360863917	2.5180087959805837	0.015666797167490868	0.05608416493304037	-3.8952059249418283
RSL24D1	0.22209727052968287	7.6202931107750835	2.472604803611791	0.017509152399681177	0.060796183818334466	-3.8953389440495236
CSF3R	0.39806143009781314	2.596076446468154	2.204649008860061	0.03296214492314858	0.09548426705399246	-3.89699783761857
RANGRF	-0.23483203549599363	5.140379172850394	-2.359409931407993	0.022987619625263085	0.07333789788209136	-3.898682957008054
ZNF708	0.27671795818455625	4.909821610370228	2.339105066506596	0.024119676591459253	0.07576833487620858	-3.9012695231067167
CTD-2260A17.2	0.5457001902995584	2.5407260802117984	2.187086665712463	0.03430784470062504	0.09869048493594154	-3.9029891865587856
INTS9	-0.37801362556426543	3.139488065007215	-2.227222637641572	0.03130130215282503	0.09194757507392351	-3.903366766083969
RP11-732M18.3	0.3056960673231517	4.294941364176349	2.308381182808177	0.025927913314739537	0.08004082102158594	-3.9041658055260973
CMTR1	0.368548330440321	4.26518173291403	2.302665433402742	0.026277401853263018	0.08078964582303681	-3.9054017279393873
WBP1L	-0.49573580493339175	3.2137080707809744	-2.243322661931162	0.030162600172574966	0.08935079055947041	-3.906520384602417
MRFAP1	0.23990578388494743	6.663637864177251	2.429534196603003	0.019436404127573755	0.06537450284520233	-3.9088986441400353
RP11-427H3.3	-0.33033436041962183	4.301283517060838	-2.306085767265457	0.02606776298996549	0.08034629301864794	-3.9106643488246413
AKAP11	-0.3819121052417893	4.408585411077693	-2.3142459241624804	0.025573646221958877	0.07914616472536297	-3.911185706758547
INTS3	-0.38282158383631737	3.6733191340745415	-2.262500059241464	0.0288544614807368	0.08665159740913407	-3.9114372104021093
USP42	0.3224056345861186	4.683050024315564	2.3265219292363	0.024846103649053073	0.07751744768539306	-3.9115639620887888
COA3	-0.3940725612714395	4.13241640031753	-2.287626551972188	0.027217171620394318	0.0829262645245451	-3.913507556624915
ARMC5	-0.43881626311591715	2.4414157202490534	-2.189206430507966	0.0341428794540698	0.09830373191865278	-3.9170384609768156
RBM26	0.24551927192994505	4.922969780043285	2.3359326668809635	0.02430099978735192	0.0763135297030556	-3.917108635601115
LCLAT1	-0.45548553893209487	3.5509673417412473	-2.246166136938105	0.0299653650108933	0.08898119120374996	-3.9175636786505157
PTPN18	-0.3803823756922391	4.575864894557724	-2.3159434167113804	0.025471919371780092	0.07895571599526534	-3.917850025831651
SLC9B2	0.406660712670031	4.037938718873102	2.2817431903022625	0.02759291799419818	0.08381114207081283	-3.917872410232914
PSME4	0.3920208193680521	4.219426759812058	2.294526690685572	0.02678231898709016	0.08205948827516737	-3.9187381240955883
VAMP4	0.2271217112628916	5.052673453870457	2.342786007762709	0.02391081003695601	0.07526014051472807	-3.919592070155286
ADD1	-0.25208285090241933	5.271031876984228	-2.3576290487193448	0.023084962562192023	0.07358406084391404	-3.920571792380318
PTGDS	0.7076360244646089	2.8180194288457368	2.1749759057332763	0.035263926215174365	0.1007848551677794	-3.9207226544367906
TTC5	-0.3357632593979494	3.669611259368721	-2.2591772192493305	0.02907743395007726	0.08713472656852012	-3.9213726446606376
KIAA0947	0.25322350938315186	5.3740078844382	2.359640959457408	0.02297501873603486	0.07333789788209136	-3.9213859943620637
PILRA	0.4640779308148071	1.8776413291218579	2.1512433184204	0.03720598972330032	0.10496630551137956	-3.922967098732809
SH3D19	0.4962660885031087	1.3869883213577723	2.12637473156413	0.039341589418942724	0.10942564304987439	-3.9251703313052637
EVI2B	-0.25795251334663494	4.798359651049206	-2.325755437473809	0.024890980975726354	0.07762035115065397	-3.926738095618606
PFKFB3	0.4937481130652239	4.828257974750054	2.3253967120485077	0.024912008950355783	0.07763758737935113	-3.9273546042742185
FAM76B	0.2698017055657109	4.257690587136218	2.293272636191055	0.02686088563346796	0.0822232719157232	-3.9290143329008465
COQ2	0.4092031200509645	3.3764690707426483	2.2287434348426247	0.031192130559175826	0.09173661631221082	-3.9299230870847106
PPP1R12A	-0.17553736041033563	6.684784026124531	-2.423821691202326	0.019705951889024	0.06608793629425837	-3.9314495780767307
AP5Z1	-0.35141875310708226	3.9766752191299983	-2.2671457776466024	0.028545275555580993	0.08598596804123645	-3.932222169693428
CEP350	-0.27772709354054825	5.841470358819439	-2.383920554386514	0.02168488287046547	0.07054623941134114	-3.932839458799732
FMNL3	-0.5298249606582099	2.031875358737289	-2.156983437469935	0.03672781633388745	0.10391052414970518	-3.9331786130928386
MORF4L1	0.15490207034015668	8.343390278887133	2.4931191999057023	0.016653645707214528	0.05852907398281514	-3.934890925409479
DGUOK	-0.1821618753505474	6.268585766676918	-2.404798436337548	0.02062811754885386	0.06806516583217717	-3.935474522593492
NUP35	0.43714756524613074	3.0228401998191354	2.2030467589142564	0.03308294680699287	0.09569310556098086	-3.9359735229457953
PDSS2	-0.3894823850170144	3.60008466623065	-2.2496837021120966	0.02972296123627405	0.0884799828306049	-3.9384799917490425
CTD-2547L24.3	-0.5206394434289616	1.3958349796080585	-2.1240793670699265	0.03954403602671986	0.10976012034203707	-3.9386122839369846
CHCHD5	0.3138944964421251	5.538251742481567	2.35965498421365	0.022974253988284104	0.07333789788209136	-3.9389372988500115
C3orf38	0.2759255239554168	5.071024729144635	2.3305324620296637	0.024612472028121377	0.07706991161371893	-3.939599747401209
LY75	-0.4041827985693871	2.641585336623051	-2.1760049808866686	0.03518178013337082	0.10069656942019276	-3.9399536835076376
ACAD8	-0.43411972375342867	3.298162523872872	-2.214387472862359	0.03223628865193077	0.09393564622602074	-3.940279655652022
DCAF13	-0.3090629262554696	4.456483506722261	-2.300986418471047	0.02638086297555896	0.08095570665695585	-3.940774061276494
CYB5D2	-0.4130410742392292	3.077830419329439	-2.2101437981697014	0.03255082922079918	0.09462763996327622	-3.940975102855059
FHL1	-0.4562123484149119	4.702586455611165	-2.3209730820271246	0.025172628316238163	0.07822547546675339	-3.941280227346528
PLEKHB1	-0.4261854353230876	4.16764750378663	-2.2890274082308006	0.027128381349922254	0.08275841304356718	-3.9414382410298545
PPP3CB	-0.33988678504936054	3.3252039613013578	-2.231081088670306	0.031024980008402602	0.09135443004272745	-3.9432559410049657
ITSN2	0.21709539187564264	6.791118522912211	2.4163975710971153	0.020061313239580925	0.06682342487365325	-3.943331311877841
TCEANC2	-0.5507001767529149	2.0527620202178767	-2.1512211567333552	0.03720784646142967	0.10496630551137956	-3.9435013228202305
BAG1	-0.22894838371512183	5.843610816713859	-2.3811421009361813	0.02182913844448735	0.07081493624180953	-3.9440660352138144
ASAH1	-0.21135471791829197	5.583189702659538	-2.363351894141241	0.022773464030875393	0.07292468350956914	-3.9442322647923578
UBOX5	0.44091052255172825	2.4459668080082366	2.1490123485837995	0.0373933138714037	0.10519048456894463	-3.9442347015531127
TMEM167A	0.1942107282612886	5.379611614725997	2.3481668042139745	0.023608411563412316	0.07455202349478349	-3.944742971416855
DBNL	-0.30524573308703484	6.166654162686926	-2.4009496384459057	0.020819364129017193	0.06855803346943878	-3.945712113190901
RP11-582J16.5	0.5324787447694366	1.4157096132828255	2.117903755675784	0.04009326531740138	0.11041103033721159	-3.946283395732345
C12orf57	-0.2533295659444974	8.918882147917525	-2.519072810798883	0.01562582212013433	0.05597828252592251	-3.9480423333915873
USP21	-0.41613828474311676	3.452521353817301	-2.2228592076149174	0.031616420981759	0.09265158213121082	-3.9490694512755984
IKBKE	-0.3458955638911725	4.691904581974758	-2.3112012233387014	0.02575702035315013	0.07958080513281747	-3.949858852482873
RBBP9	-0.4563193863521242	2.0351790453061156	-2.140644842667251	0.038103319925985875	0.10666540656396672	-3.9513664995894677
TAP1	-0.32075019134048954	6.417091629286194	-2.416605839662211	0.02005126585521574	0.06681261346532708	-3.9519229535297717
RP11-222K16.2	-0.8369020600723891	2.0499211146147336	-2.1510115070124134	0.03722541525956728	0.10498571751212443	-3.9534274390086575
CBR4	-0.4111614962818604	2.721125031280097	-2.1707217645341848	0.03560531520139605	0.10155371986739646	-3.953822713770487
SEPN1	0.40781199861323536	2.0288802805306756	2.1381321854858597	0.038318831028403805	0.10723814165014547	-3.9552644834117845
COPE	-0.20487337700228814	6.677374079154331	-2.4187302824953565	0.019949037041144892	0.06660754277877848	-3.956174086189777
HEBP1	-0.3553607481890628	3.927127755452628	-2.2531961221662358	0.029482655812070765	0.0879255724950555	-3.9572919053867452
RP11-66N11.8	0.46099581405188284	2.93610792786862	2.1774906206003815	0.03506348706594623	0.10044579569810143	-3.957340031737193
GEMIN4	0.34429347593701776	2.922910080749322	2.182829368523766	0.03464128995551781	0.0994974828166817	-3.9574436396130825
USP20	-0.3958678948165306	4.186400100079842	-2.274729005812966	0.028046934915156026	0.08492757141540618	-3.959086263787057
ABL2	0.4674183584508893	2.60945832860618	2.1707801569414005	0.035600609597201	0.10155371986739646	-3.9594549243101547
ARL6IP4	0.15734333155560964	7.93365968943767	2.466937188789796	0.01775244202411966	0.06140133229572532	-3.9603392576791405
HLA-DRA	0.3195984960617606	5.859138647800943	2.366747656220546	0.022590422965876066	0.07261312984090333	-3.9616753049806928
CCM2	-0.2889985365803307	5.4284643831197	-2.347465308359037	0.023647639573245262	0.07461958352971032	-3.964282600030334
FBXO34	0.3259505534926932	4.954228204832071	2.3177113180250872	0.02536635864721767	0.07870301357915957	-3.967038674254415
DYNC1LI2	0.31111691151294707	4.78451865771295	2.301335890118041	0.026359298498305702	0.08094010289117128	-3.9674607075153894
UNK	0.3396873780498648	3.9158206945613934	2.2412591700840565	0.030306455025543886	0.08970331596957741	-3.969556900332329
LSMD1	-0.2606876384239829	6.04120782159641	-2.3805465562936843	0.021860171066260536	0.07085718064918191	-3.9697994575756876
BFAR	0.2151033987170985	5.795419514749373	2.361064002270556	0.022897539064935867	0.07319314228274162	-3.969835035710958
RAD50	-0.42577668294037707	4.787284429187424	-2.3066768908131197	0.02603168399726381	0.08026027366764671	-3.971090533247813
PLA2G16	-0.5802963199653073	3.539415941232972	-2.226087613147724	0.03138300185815315	0.09213246480951537	-3.9718357304800396
NR4A3	-0.5478104629451686	4.347161278501795	-2.3109732602940514	0.025770797223607082	0.07958080513281747	-3.9720113986767887
WDR12	-0.35931874422343757	2.99238870004117	-2.179298601436539	0.034920002227202464	0.10010522111774912	-3.973487387868618
CD3G	-0.19150775809595721	8.391792640511422	-2.4924879458773432	0.016679393695980142	0.05857764900808471	-3.9737445863840466
ZBTB20	0.2636199235885144	5.874465573618008	2.3566092463876536	0.023140871658339453	0.07365935913800015	-3.976890996134899
PIGX	-0.3348875519159584	4.063147823921138	-2.2560118729682292	0.029291264973281446	0.0875085449612359	-3.9771946122305515
MLH1	0.3825680966971685	4.184569953511042	2.256903313119437	0.02923090356234127	0.08745521589125783	-3.9779055923879314
TRIM46	-0.48018013029081485	1.9045006175156705	-2.1201150208722312	0.0398958405816211	0.11023593414533747	-3.9789108331369736
ZBTB4	-0.32028861040933654	3.6175311130309056	-2.2292915054115467	0.03115286991134759	0.09164858973919358	-3.983279288490951
RP11-403A21.2	0.7958375625122822	4.468422781889075	2.2662643351160248	0.028603709966121094	0.08610917652381475	-3.986150271324355
MRPL16	-0.3409637797166569	4.5163600827925	-2.275724302789727	0.027982107577861008	0.08478354186839256	-3.986479951348751
BLOC1S5	-0.44981364190231243	1.9192600139566989	-2.118211408073845	0.04006574640374516	0.11039714640224088	-3.9864991951652877
CDC37	-0.15113717943396754	7.493565415986132	-2.4409241383447533	0.018908897131862924	0.06409320100976174	-3.9866526347658295
HDHD1	-0.45943316301222836	2.586590282057133	-2.1493382424667007	0.037365898336750455	0.10519048456894463	-3.987852347295531
ATXN10	-0.21368802556097766	5.90482727279196	-2.3619976791268456	0.02284683142512269	0.07305482587531907	-3.9895392926332387
MRPS18A	0.39197529249134533	4.298377524864606	2.2598059036592355	0.02903512993092238	0.08703450757139168	-3.9895847479046327
